"id","name","address","description","lat","lon"
"301040","Gostišče Mlakar","Markovec 15a, 1386 Stari trg pri Ložu","","45.7120556","14.4991833"
"301043","Večnamenski objekt-Bivša POŠ Babno Polje","Večnamenski objekt-Bivša POŠ Babno Polje","","45.6454189","14.5493277"
"301044","Osnovna šola Nova vas","Nova vas 4b, 1385 Nova vas","","45.77255","14.506361"
"301045","Gasilski dom Velike Bloke","Velike Bloke 22, 1385 Nova vas","","45.78479189999999","14.4801825"
"301047","Večnamenski objekt Sveta Trojica","Večnamenski objekt Sveta Trojica","","46.575594","15.877017"
"301049","Kraševec Bojan","Studenec na Blokah 12a, 1385 Nova Vas","","45.7651748","14.5345053"
"302001","Lovski dom Borovnica","Miklavičeva cesta 2a, 1353 Borovnica","","45.92118139999999","14.3611235"
"302002","Osnovna šola Borovnica","Paplerjeva ulica 15, 1353 Borovnica","","45.9166408","14.3659531"
"302003","Občina Borovnica","Paplerjeva 22, 1353 Borovnica","","45.9155453","14.3660186"
"302005","Gasilski dom Breg pri Borovnici","Gasilski dom Breg pri Borovnici","","45.93730679999999","14.36399"
"302006","Dom krajanov Dol-Laze","Dom krajanov Dol-Laze","","45.850664","15.633497"
"302007","st.hiša J.KOROŠEC","Brezovica pri Borovnici 10A, 1353 Borovnica","","45.9012132","14.3901026"
"302008","Cankarjev dom Vrhnika","Tržaška cesta 25, 1360 Vrhnika","","45.9611577","14.2952008"
"302010","Osnovna šola Ivana Cankarja","Lošca 1, 1360 Vrhnika","","45.9627992","14.2969036"
"302011","Osnovna šola Ivana Cankarja","Lošca 1, 1360 Vrhnika","","45.9627992","14.2969036"
"302012","Gasilski dom Vrhnika","Jelovškova ulica 3, 1360 Vrhnika","","45.9676587","14.2980576"
"302013","Elektro Ljubljana","Ljubljanska cesta 23, 1360 Vrhnika","","45.9732355","14.3024458"
"302014","Dom upokojencev","Idrijska cesta 13, 1360 Vrhnika","","45.9633704","14.2888424"
"302015","Župnijski vrtec Vrhnika","Hrib 2, 1360 Vrhnika","","45.9609592","14.2893485"
"302016","Gasilski dom Verd","Verd 100, 1360 Vrhnika","","45.9561267","14.3026932"
"302017","Gasilski dom Verd","Verd 100, 1360 Vrhnika","","45.9561267","14.3026932"
"302018","Dom krajanov Dragomer","Na Grivi 5, 1351 Brezovica pri Ljubljani","","46.0181022","14.385088"
"302019","Gasilski dom Log pri Brezovici","Loška cesta 18, 1358 Log pri Brezovici","","46.0078566","14.36508"
"302020","Gasilski dom Drenov Grič","Drenov Grič 25, 1360 Vrhnika","","45.9962614","14.3272278"
"302021","Dom KS Stara Vrhnika","Stara Vrhnika 107a, 1360 Vrhnika","","45.97496109999999","14.281812"
"302022","Kulturni dom Bevke"," Bevke 17, 1358 Log pri Brezovici","","45.9810007","14.3542738"
"302023","Gasilski dom Podlipa","Smrečje 7, 1360 Vrhnika","","46.0068682","14.2223498"
"302024","Gasilski dom Ligojna","Mala Ligojna 18, 1360 Vrhnika","","45.9943559","14.3035225"
"302025","Dom krajevne skupnosti Sinja Gorica","Sinja Gorica 31, 1360 Vrhnika","","45.977282","14.3114008"
"302026","Prostori KS Blatna Brezovica","Blatna Brezovica 12, 1360 Vrhnika","","45.9741119","14.3344544"
"302027","Bivša šola Zaplana","Bivša šola Zaplana, 1360 Vrhnika","","45.9715808","14.2401814"
"302028","Dom gasilcev in krajanov Padež","Padež 6, 1353 Borovnica","","45.9193034","14.3640682"
"302029","GD Dragomer-Lukovica","Na Grivi 5, 1351 Brezovica pri Ljubljani","","46.0181022","14.385088"
"302030","Gostilna Turšič","Voljčeva cesta 3, 1360 Vrhnika","","45.9638757","14.2908315"
"302031","OŠ A.M. Slomška","Pod Hruševco 33, 1360 Vrhnika","","45.9735709","14.2954179"
"302032","Gasilski dom Log pri Brezovici","Loška cesta 18, 1358 Log pri Brezovici","","46.0078566","14.36508"
"303001","GD","Goričica pod Krimom 29, 1352 Preserje","","45.95100310000001","14.3790115"
"303003","Gasilski dom","Kamnik pod Krimom 151, 1352 Preserje","","45.9559523","14.4057831"
"303004","OŠ Preserje","Preserje 60, 1352 Preserje","","45.954247","14.4147805"
"303005","Kulturni dom Podpeč","Jezero 21, 1352 Preserje","","45.9734151","14.4212424"
"303007","OŠ Rakitna","Rakitna 54, 1352 Preserje","","45.8914884","14.4400016"
"303008","ZD Notranje Gorice","Podpeška cesta 380, 1357 Notranje Gorice","","45.9894958","14.4026802"
"303009","ZD Notranje Gorice","Podpeška cesta 380, 1357 Notranje Gorice","","45.9894958","14.4026802"
"303010","Dom Krajanov Vnanje Gorice"," Nova pot 5, 1351 Brezovica pri Ljubljani","","46.0096909","14.4154386"
"303011","Osnovna šola Ig","Troštova ulica 24, 1292 Ig","","45.960504","14.5280636"
"303012","Novi gasilski dom Ig","Gasilska ulica 39, 1292 Ig","","45.9551252","14.5291614"
"303013","PGD Kot","Ljubljanska cesta 2, 1292 Ig","","45.9586002","14.5276006"
"303014","Družabni objekt""Senožetka""","Družabni objekt""Senožetka"", Iška Loka","","45.9712776","14.5151773"
"303015","Gasilski dom Matena","Matena 55, 1292 Ig","","45.9716727","14.4976138"
"303016","Gasilski dom Golo","Golo 5a, 1292 Ig","","45.908769","14.547181"
"303017","Gasilski dom Škrilje","Škrilje 32, 1292 Ig","","45.9172302","14.5406381"
"303018","Podružnična OŠ Tomišelj","Tomišelj 30, 1292 Ig","","45.963006","14.4817058"
"303019","Podružnična OŠ Tomišelj","Tomišelj 30, 1292 Ig","","45.963006","14.4817058"
"303020","Gasilski dom Vrbljene","Vrbljene 57, 1292 Ig","","45.9483675","14.4894432"
"303021","PGD Iška vas"," Iška vas 31, 1292 Ig","","45.9403173","14.5111344"
"303023","Gasilski dom Barje","Peruzzijeva ulica 101, 1000 Ljubljana","","46.0219807","14.5238243"
"303024","Gasilski dom Barje","Peruzzijeva ulica 101, 1000 Ljubljana","","46.0219807","14.5238243"
"303026","Občina Škofljica","Šmarska c. 3, 1219 Škofljica","","45.9836636","14.5760295"
"303027","Občina Škofljica","Šmarska c. 3, 1219 Škofljica","","45.9836636","14.5760295"
"303029","Podružnična OŠ Želimlje","Želimlje 43, 1291 Škofljica","","45.9198974","14.5726406"
"303030","SkedenjPijava Gorica"," Gasilska ulica 4, 1291 Škofljica","","45.9517408","14.5722214"
"303031","Objekt Smrjene - Pri Marinčku"," Smrjene 22, 1291 Škofljica","","45.9357637","14.5904914"
"303032","Društveni prostori Gradišče","Društveni prostori Gradišče, Gradišče, 1291 Škofljica","","45.9189959","14.589202"
"303033","Občina Velike Lašče"," Levstikov trg 1, 1315 Velike Lašče","","45.8337311","14.6366726"
"303034","Občina Velike Lašče"," Levstikov trg 1, 1315 Velike Lašče","","45.8337311","14.6366726"
"303037","Kulturni Dom Rob","Rob 5, 1314 Rob","","45.848217","14.571361"
"303040","Gasilski dom Turjak","Turjak 17, 1311 Turjak","","45.8766376","14.6126857"
"303041","Dom Krajanov Vnanje Gorice","Nova pot 5, 1351 Brezovica pri Ljubljani","","46.0096909","14.4154386"
"304001","OŠ Trnovo"," Karunova ulica 14a, 1000 Ljubljana","","46.0420263","14.5006231"
"304002","OŠ Trnovo"," Karunova ulica 14a, 1000 Ljubljana","","46.0420263","14.5006231"
"304003","OŠ Trnovo"," Karunova ulica 14a, 1000 Ljubljana","","46.0420263","14.5006231"
"304004","OŠ Trnovo"," Karunova ulica 14a, 1000 Ljubljana","","46.0420263","14.5006231"
"304005","OŠ Oskarja Kovačiča","Ob dolenjski železnici 48, 1000 Ljubljana","","46.0340466","14.5220604"
"304006","OŠ Oskarja Kovačiča","Ob dolenjski železnici 48, 1000 Ljubljana","","46.0340466","14.5220604"
"304008","OŠ Oskarja Kovačiča","Ob dolenjski železnici 48, 1000 Ljubljana","","46.0340466","14.5220604"
"304009","OŠ Oskarja Kovačiča","Ob dolenjski železnici 48, 1000 Ljubljana","","46.0340466","14.5220604"
"304010","OŠ Livada","Ulica Dušana Kraigherja 2, 1000 Ljubljana","","46.0340325","14.503658"
"304011","OŠ Oskarja Kovačiča","Ob dolenjski železnici 48, 1000 Ljubljana","","46.0340466","14.5220604"
"304012","OŠ Livada","Ulica Dušana Kraigherja 2, 1000 Ljubljana","","46.0340325","14.503658"
"304013","Podružnična šola Lavrica","Kamnikarjeva ulica 6, 1291 Škofljica","","46.00200479999999","14.5556219"
"304014","Gasilski dom Orle","Orle 39, 1291 Škofljica","","46.0128621","14.5718757"
"304015","Podružnična šola Lavrica","Kamnikarjeva ulica 6, 1291 Škofljica","","46.00200479999999","14.5556219"
"304016","OŠ Livada","Ulica Dušana Kraigherja 2, 1000 Ljubljana","","46.0340325","14.503658"
"305001","Dom starejših občanov","Kopališka ulica 10, 1000 Ljubljana","","46.0423292","14.4962198"
"305002","OŠ Kolezija","Cesta v Mestni log 46, 1000 Ljubljana","","46.0382956","14.4933132"
"305003","Dijaški dom Vič","Gerbičeva ulica 53, 1000 Ljubljana","","46.0393973","14.4883682"
"305004","Osnovna šola Vič","Tržaška cesta 74, 1000 Ljubljana","","46.0429624","14.4795396"
"305005","Osnovna šola Vič","Tržaška cesta 74, 1000 Ljubljana","","46.0429624","14.4795396"
"305006","OŠ Kolezija","Splitska ulica 13, 1000 Ljubljana","","46.0398407","14.4857627"
"305007","Dom gasilcev","Cesta v Mestni log 31, 1000 Ljubljana","","46.0378373","14.4973024"
"305008","Biotehniški izobraž. center","Cesta v Mestni log 47, 1000 Ljubljana","","46.0369256","14.4928696"
"305009","Snaga JP d.o.o.","Cesta dveh cesarjev 111, 1000 Ljubljana","","46.0301707","14.4713176"
"305010","Prostori MOL","Tbilisijska ul. 22a, 1000 Ljubljana","","46.0390108","14.4726069"
"305011","Prostori MOL","Tbilisijska ul. 22a, 1000 Ljubljana","","46.0390108","14.4726069"
"305012","OŠ Vič","Abramova ulica 26, 1000 Ljubljana","","46.0430068","14.4718288"
"305013","OŠ Vič","Abramova ulica 26, 1000 Ljubljana","","46.0430068","14.4718288"
"305014","OŠ Vič","Abramova ulica 26, 1000 Ljubljana","","46.0430068","14.4718288"
"305015","OŠ Vič","Abramova ulica 26, 1000 Ljubljana","","46.0430068","14.4718288"
"305016","OŠ Vrhovc","Cesta na Bokalce 1, 1000 Ljubljana","","46.0444969","14.4543688"
"305017","OŠ Vrhovc","Cesta na Bokalce 1, 1000 Ljubljana","","46.0444969","14.4543688"
"306001","OŠ Brezovica pri Lj.","Šolska ulica 15, 1351 Brezovica pri Ljubljani","","46.0174047","14.4122919"
"306002","OŠ Brezovica pri Lj.","Šolska ulica 15, 1351 Brezovica pri Ljubljani","","46.0174047","14.4122919"
"306003","OŠ Dobrova","Cesta 7. maja 20, 1356 Dobrova","","46.0570763","14.4121183"
"306004","Poslovni prostor Koprivec","Brezje 10, 1356 Dobrova","","46.0537894","14.4142209"
"306006","Športni center Gabrje"," Gabrje 7, 1356 Dobrova","","46.0708145","14.4097912"
"306007","GD Hruševo"," Hruševo 2a, 1356 Dobrova","","46.0739661","14.3929323"
"306009","GD Podsmreka","Podsmreka 58, 1356 Dobrova","","46.03968589999999","14.4292919"
"306010","Gasilski dom Vrzdenec","Vrzdenec 101, 1354 Horjul","","46.0189379","14.2742682"
"306011","Gasilski dom Žažar","Žažar 24, 1354 Horjul","","46.0079544","14.2537451"
"306012","Gasilski dom","Podolnica 50, 1354 Horjul","","46.0260064","14.3274406"
"306013","GD Zaklanec","Zaklanec 2C, Zaklanec, 1354 Horjul","","46.0231587","14.3129956"
"306014","OŠ Horjul","Šolska ulica 44, 1354 Horjul","","46.0230274","14.29331"
"306015","OŠ Horjul","Šolska ulica 44, 1354 Horjul","","46.0230274","14.29331"
"306016","Dom Ivana Cankarja v Šentjoštu","Šentjošt nad Horjulom 13, 1354 Horjul","","46.0321657","14.2256726"
"306017","GD Butajnova","Butajnova 23,1354 Horjul","","46.04283789999999","14.2349727"
"306019","OŠ Polhov Gradec","Polhov Gradec 95, 1355 Polhov Gradec","","46.0656056","14.3123503"
"306020","GD Dvor pri Polhovem Gradcu","GD Dvor pri Polhovem Gradcu,1355 Polhov Gradec","","46.0641255","14.3457889"
"306021","GD Zalog-Setnik","Setnik 5 b,1355 Polhov Gradec","","46.0687952","14.2723318"
"306022","Dom krajanov"," Črni vrh 37a, 1355 Polhov Gradec","","46.0884773","14.2540025"
"306024","Fakulteta za elektrotehniko","Tržaška c. 25, 1000 Ljubljana","","46.0446754","14.4892614"
"306025","Fakulteta za elektrotehniko","Tržaška c. 25, 1000 Ljubljana","","46.0446754","14.4892614"
"306026","Tehnološki park LJ","Tehnološki park 19 (stavba B), 1000 Ljubljana","","46.0494615","14.4606313"
"306027","Obrtna zbornica Vič","Tržaška cesta 207, 1000 Ljubljana","","46.0347736","14.45698"
"306028","GD Kozarje","Cesta na Ključ 56, 1000 Ljubljana","","46.0372808","14.4435581"
"306029","BTF - Odd. za lesarstvo","Rožna Dolina, cesta VIII 34, 1000 Ljubljana","","46.0487289","14.4790365"
"306030","BTF - Odd. za lesarstvo","Rožna Dolina, cesta VIII 34, 1000 Ljubljana","","46.0487289","14.4790365"
"306031","Obrtna zbornica Vič","Tržaška cesta 207, 1000 Ljubljana","","46.0347736","14.45698"
"307001","Prostori MOL","Štefanova ul. 11, 1000 Ljubljana","","46.0535705","14.5020071"
"307003","OŠ Majde Vrhovnik"," Gregorčičeva ul.16, 1000 Ljubljana","","46.0489224","14.4993243"
"307004","OŠ Majde Vrhovnik"," Gregorčičeva ul.16, 1000 Ljubljana","","46.0489224","14.4993243"
"307005","OŠ Toneta Čufarja","Čufarjeva ulica 11, 1000 Ljubljana","","46.0552432","14.5101318"
"307006","OŠ Toneta Čufarja","Čufarjeva ulica 11, 1000 Ljubljana","","46.0552432","14.5101318"
"307007","OŠ Toneta Čufarja","Čufarjeva ulica 11, 1000 Ljubljana","","46.0552432","14.5101318"
"307008","Srednja zdravstvena šola Ljubljana","Poljanska c.61, 1000 Ljubljana","","46.0492995","14.5222786"
"307009","Dom upokojencev Poljane","Ulica Janeza Pavla II. 4, 1000 Ljubljana","","46.0499494","14.5146285"
"307010","OŠ Poljane","Zemljemerska ul. 7, 1000 Ljubljana","","46.0473199","14.517305"
"307011","OŠ Poljane","Zemljemerska ul. 7, 1000 Ljubljana","","46.0473199","14.517305"
"307013","OŠ Prule","Prule 13, 1000 Ljubljana","","46.0421981","14.5093858"
"307014","OŠ Prule","Prule 13, 1000 Ljubljana","","46.0421981","14.5093858"
"307015","Info točka 65+","Mačkova 1, 1000 Ljubljana","","46.0507544","14.5069034"
"307016","OŠ Vodmat","Potrčeva ul. 1, 1000 Ljubljana","","46.0560183","14.5253006"
"307017","OŠ Vodmat","Potrčeva ul. 1, 1000 Ljubljana","","46.0560183","14.5253006"
"307018","Prostori MOL","Rozmanova ul.12, 1000 Ljubljana","","46.05369229999999","14.5170307"
"307019","OŠ Toneta Čufarja","Čufarjeva ulica 11, 1000 Ljubljana","","46.0552432","14.5101318"
"307020","OŠ Majde Vrhovnik","Gregorčičeva ul. 16, 1000 Ljubljana","","46.0489224","14.4993243"
"307021","Srednja zdravstvena šola Ljubljana","Poljanska c.61, 1000 Ljubljana","","46.0492995","14.5222786"
"308001","OŠ Sp. Šiška","Gasilska cesta 17, 1000 Ljubljana","","46.065154","14.4978831"
"308002","OŠ Sp. Šiška","Gasilska cesta 17, 1000 Ljubljana","","46.065154","14.4978831"
"308005","Gimnazija Ljubljana - Šiška","Aljaževa ul.32, 1000 Ljubljana","","46.0700121","14.4961928"
"308007","Gimnazija Ljubljana - Šiška","Aljaževa ul.32, 1000 Ljubljana","","46.0700121","14.4961928"
"308008","OŠ Sp. Šiška","Gasilska cesta 17, 1000 Ljubljana","","46.065154","14.4978831"
"308009","OŠ Riharda Jakopiča","Derčeva ul.1, 1000 Ljubljana","","46.06767869999999","14.4889359"
"308010","OŠ Riharda Jakopiča","Derčeva ul.1, 1000 Ljubljana","","46.06767869999999","14.4889359"
"308011","OŠ Sp. Šiška","Gasilska cesta 17, 1000 Ljubljana","","46.065154","14.4978831"
"308012","OŠ Riharda Jakopiča","Derčeva ul.1, 1000 Ljubljana","","46.06767869999999","14.4889359"
"308014","Vrtec Andersen","Derčeva ul.10, 1000 Ljubljana","","46.0718767","14.4835195"
"308016","OŠ Valentina Vodnika","Adamičeva ulica 16, 1000 Ljubljana","","46.0752873","14.4783103"
"308018","OŠ Riharda Jakopiča","Derčeva ul.1, 1000 Ljubljana","","46.06767869999999","14.4889359"
"308019","OŠ Riharda Jakopiča","Derčeva ul.1, 1000 Ljubljana","","46.06767869999999","14.4889359"
"308021","Prostori MOL","Kebetova ul.1, 1000 Ljubljana","","46.0712987","14.4910902"
"308022","Vrtec Najdihojca","Gorazdova ulica 6, 1000 Ljubljana","","46.0723805","14.4927266"
"308023","OŠ Valentina Vodnika","Adamičeva ulica 16, 1000 Ljubljana","","46.0752873","14.4783103"
"308024","OŠ Valentina Vodnika","Adamičeva ulica 16, 1000 Ljubljana","","46.0752873","14.4783103"
"309001","OŠ Valentina Vodnika","Adamičeva ulica 16, 1000 Ljubljana","","46.0752873","14.4783103"
"309002","OŠ Valentina Vodnika","Adamičeva ulica 16, 1000 Ljubljana","","46.0752873","14.4783103"
"309003","OŠ Koseze"," Ledarska ulica 23, 1000 Ljubljana","","46.0743292","14.468666"
"309004","OŠ Koseze"," Ledarska ulica 23, 1000 Ljubljana","","46.0743292","14.468666"
"309005","OŠ Koseze"," Ledarska ulica 23, 1000 Ljubljana","","46.0743292","14.468666"
"309006","OŠ Koseze"," Ledarska ulica 23, 1000 Ljubljana","","46.0743292","14.468666"
"309007","OŠ Koseze"," Ledarska ulica 23, 1000 Ljubljana","","46.0743292","14.468666"
"309008","OŠ Koseze"," Ledarska ulica 23, 1000 Ljubljana","","46.0743292","14.468666"
"309009","OŠ Hinka Smrekarja","Gorazdova ulica 16, 1000 Ljubljana","","46.0734101","14.4883983"
"309010","OŠ Hinka Smrekarja","Gorazdova ulica 16, 1000 Ljubljana","","46.0734101","14.4883983"
"309011","OŠ Hinka Smrekarja","Gorazdova ulica 16, 1000 Ljubljana","","46.0734101","14.4883983"
"309012","OŠ Hinka Smrekarja","Gorazdova ulica 16, 1000 Ljubljana","","46.0734101","14.4883983"
"309014","OŠ Hinka Smrekarja","Adamičeva ulica 16, 1000 Ljubljana","","46.0752873","14.4783103"
"309016","OŠ Hinka Smrekarja","Adamičeva ulica 16, 1000 Ljubljana","","46.0752873","14.4783103"
"309017","OŠ Dravlje","Klopčičeva ulica 1, 1000 Ljubljana","","46.0801439","14.4773995"
"309018","OŠ Dravlje","Klopčičeva ulica 1, 1000 Ljubljana","","46.0801439","14.4773995"
"309019","Dom starejših občanov Dravlje","Kunaverjeva Ulica 15, 1000 Ljubljana","","46.0793554","14.4750807"
"309021","GD Podutik"," Dolniška cesta 18, 1000 Ljubljana","","46.0774132","14.4486821"
"309022","GD Podutik"," Dolniška cesta 18, 1000 Ljubljana","","46.0774132","14.4486821"
"309023","GD Podutik"," Dolniška cesta 18, 1000 Ljubljana","","46.0774132","14.4486821"
"310001","MOL-Dom krajanov","Draveljska ulica 44, 1000 Ljubljana","","46.0800902","14.4735122"
"310002","MOL-Dom krajanov","Draveljska ulica 44, 1000 Ljubljana","","46.0800902","14.4735122"
"310003","MOL-Dom krajanov","Draveljska ulica 44, 1000 Ljubljana","","46.0800902","14.4735122"
"310004","OŠ Koseze","Ledarska ulica 23, 1000 Ljubljana","","46.0743292","14.468666"
"310005","OŠ Miška Kranjca","Kamnogoriška cesta 35, 1000 Ljubljana","","46.0778198","14.4675209"
"310006","OŠ Miška Kranjca","Kamnogoriška cesta 35, 1000 Ljubljana","","46.0778198","14.4675209"
"310007","OŠ Miška Kranjca","Kamnogoriška cesta 35, 1000 Ljubljana","","46.0778198","14.4675209"
"310008","Gasilski dom","Prušnikova ulica 57, 1210 Ljubljana - Šentvid","","46.0948439","14.4686987"
"310009","MOL - Ljudski dom","Prušnikova ul.99. 1210 Ljubljana - Šentvid","","46.0975011","14.464763"
"310010","Gasilski dom","Vižmarska pot 9, 1000 Ljubljana","","46.104888","14.4616271"
"310011","Gasilski dom","Vižmarska pot 9, 1000 Ljubljana","","46.104888","14.4616271"
"310012","Prostori  MOL","Na gmajni 1, 1210 Ljubljana-Šentvid","","46.1093179","14.4622468"
"310013","Prostori  MOL","Na gaju 2, 1000 Ljubljana","","46.1095842","14.4676659"
"310014","MOL - Služba za lokalno samoupravo","Kosijeva ul.1, 1210 Ljubljana - Šentvid","","46.1025416","14.4532021"
"310015","MOL - Ljudski dom","Prušnikova ul.99, 1210 Ljubljana - Šentvid","","46.0975011","14.464763"
"310016","MOL - Ljudski dom","Prušnikova ul.99, 1210 Ljubljana - Šentvid","","46.0975011","14.464763"
"310017","OŠ Vižmarje - Brod","Na gaju 2, 1000 Ljubljana","","46.1095842","14.4676659"
"310018","OŠ Vižmarje - Brod","Na gaju 2, 1000 Ljubljana","","46.1095842","14.4676659"
"311001","Gasilski dom","Spodnje Pirniče 7a, 1215 Medvode","","46.13299689999999","14.44063"
"311002","Dom krajanov","Zgornje Pirniče 6, 1215 Medvode","","46.13741419999999","14.4338458"
"311003","Dom krajanov","Zgornje Pirniče 6, 1215 Medvode","","46.13741419999999","14.4338458"
"311004","Dom krajanov"," Moše, 1216 Smlednik","","46.1664535","14.433779"
"311005","T.Z. Dragočajna - Moše","Dragočajna 14 A, 1216 Smlednik","","46.1750053","14.4155442"
"311006","OŠ Simona Jenka","Smlednik 73, 1216 Smlednik","","46.16747300000001","14.4305432"
"311007","KULTURNI DOM SMLEDNIK","Smlednik 55, 1216 Smlednik","","46.1631672","14.4307418"
"311008","Dom krajanov v Hrašah","Dom krajanov v Hrašah","","46.174675","14.449947"
"311009","PGD Zbilje","Zbilje 44, 1215 Medvode","","46.1583624","14.4182804"
"311010","OBČINA MEDVODE","Cesta Komandanta Staneta 12, 1215 Medvode","","46.1400552","14.4144791"
"311011","OBČINA MEDVODE","Cesta Komandanta Staneta 12, 1215 Medvode","","46.1400552","14.4144791"
"311012","OSNOVNA ŠOLA MEDVODE","Ostrovrharjeva Ul. 4, 1215 Medvode","","46.1460999","14.4062516"
"311013","OSNOVNA ŠOLA MEDVODE","Ostrovrharjeva Ul. 4, 1215 Medvode","","46.1460999","14.4062516"
"311014","Vrtec Medvode"," Zgornja Senica 45, 1215 Medvode","","46.1513241","14.3866114"
"311015","Podružnična osnovna šola Topol","Topol pri Medvodah 17, 1215 Medvode","","46.0936284","14.3688829"
"311016","Krajevna skupnost Trnovec","Trnovec 25c, 1215 Medvode","","46.1004322","14.3543529"
"311017","Osnovna šola Preska","Preška cesta 22, 1215 Medvode","","46.1327593","14.4102134"
"311018","Osnovna šola Preska","Preška cesta 22, 1215 Medvode","","46.1327593","14.4102134"
"311019","Osnovna šola Preska","Preška cesta 22, 1215 Medvode","","46.1327593","14.4102134"
"311020","Osnovna šola Preska","Preška cesta 22, 1215 Medvode","","46.1327593","14.4102134"
"311021","Podružnična osnovna šola Sora","Sora 1b, 1215 Medvode","","46.14182640000001","14.3731547"
"311022","KS Vaše - Goričane","Goričane 39, 1215 Medvode","","46.1413394","14.3961629"
"311023","Zadružni dom v Skaručni","Skaručna 42, 1217 Vodice","","46.15527789999999","14.4855821"
"311024","PGD Repnje","Repnje 30C, 1217 Vodice","","46.17317010000001","14.4821418"
"311025","Dom krajanov Vodice"," Kopitarjev trg 1, 1217 Vodice","","46.1872176","14.4910233"
"311026","PGD Zapoge","Zapoge 2, 1217 Polje pri Vodicah","","46.1804827","14.4692104"
"311027","PGD Polje","Polje 5a, 1217 Polje pri Vodicah","","46.163135","14.491291"
"311028","PGD Bukovica - Utik","Utik 45, 1217 Vodice","","46.1726931","14.5093243"
"311029","PGD Šinkov turn","Koseze 26, 1217 Vodice","","46.16783299999999","14.5192014"
"311030","Osnovna šola Šmartno","Cesta v Gameljne 7, 1211 Ljubljana - Šmartno","","46.1250452","14.478735"
"311031","Osnovna šola Šmartno","Cesta v Gameljne 7, 1211 Ljubljana - Šmartno","","46.1250452","14.478735"
"311032","Osnovna šola Šmartno","Cesta v Gameljne 7, 1211 Ljubljana - Šmartno","","46.1250452","14.478735"
"311033","Dom gasilcev in krajanov Tacen","Pločanska ul.8, 1211 Ljubljana - Šmartno","","46.1190396","14.4638973"
"311034","GD Stanežiče","Stanežiče 64, 1210 Ljubljana - Šentvid","","46.1084731","14.4361432"
"311035","Gasilski dom Medno","Medno 79, 1210 Ljubljana - Šentvid","","46.121994","14.4376999"
"401001","Polom, prostori vaškega doma","Polom, 1332 Stara Cerkev","","45.738537","14.8557971"
"401003","Upravni prostori občine","Ljubljanska 26, 1330 Kočevje","","45.6429164","14.8557432"
"401005","Avla gimnazije","Ljubljanska cesta 12, 1330 Kočevje","","45.64124289999999","14.8581203"
"401008","Prostori Komunale Kočevje","Tesarska ulica 10, 1330 Kočevje","","45.6400716","14.8631072"
"401009","Gasilski dom"," Roška cesta 10, 1330 Kočevje","","45.638589","14.8629102"
"401010","Prostori KS Kočevje mesto","Trg zbora odposlancev 8, 1330 Kočevje","","45.6393099","14.8594666"
"401011","Glasbena šola","Reška cesta 16,  1330 Kočevje","","45.63431","14.8626026"
"401013","Šeškov dom","Prešernova ulica 11, 1330 Kočevje","","45.63700619999999","14.86568"
"401014","prostori podjetniškega inkubatorja","Trata XIV 6a, 1330 Kočevje","","45.6440186","14.8604293"
"401015","Gasilski dom"," Mahovnik 37, 1330 Kočevje","","45.647509","14.8465732"
"401017","Gasilni dom","Šalka vas 50 B, 1330 Kočevje","","45.6459317","14.8798566"
"401018","Vaški dom","Željne - Vaški dom, Željne 12 b","","45.6582286","14.8854578"
"401019","Gasilski dom","Klinja vas 46, 1330 Kočevje","","45.6653119","14.8705683"
"401020","prostori vaškega doma","Cvišlerji - prostori vaškega doma","","45.6389354","14.8867752"
"401021","Gasilski dom","Koprivnik 31, 1330 Kočevje","","45.6015358","15.028924"
"401022","Osnovna šola Stara Cerkev","Stara Cerkev 21, 1332 Stara Cerkev","","45.6682865","14.8374704"
"401023","Vaški dom Koblarji","Vaški dom Koblarji, 1332 Stara Cerkev","","45.6788512","14.8339213"
"401024","Gasilski dom","Dolnje Ložine 1a, 1332 Stara Cerkev","","45.6877465","14.8076581"
"401025","Vaški dom Mlaka","Vaški dom Mlaka,  1332 Stara Cerkev","","45.670356","14.8396414"
"401026","Vaški dom Stari log","Stari log, 1332 Stara Cerkev","","45.7255371","14.922327"
"401027","Bivša gostilna Radar","Kočevska cesta 6, 1330 Dolga Vas","","45.6261728","14.8699119"
"401028","Prosvetni dom"," Livold 18d, 1330 Kočevje","","45.6124145","14.8912908"
"401029","Prosvetni dom"," Črni Potok pri Kočevju 2, 1330 Kočevje","","45.5903789","14.8987918"
"401030","Prostori gasilskega doma"," Mozelj 4a, 1330 Kočevje","","45.5861763","14.9314863"
"401033","Gasilski dom","Gasilski dom, Predgrad 41","","45.5053649","15.055111"
"401034","Laze pri Predgradu","Laze pri Predgradu 1a, ","","45.49579139999999","15.0167071"
"401035"," kulturni dom","Kočevska Reka 5, 1338 Kočevka Reka","","45.5747456","14.8023767"
"401037","Gasilski dom","Štalcerji 10 A, 1338 Kočevska Reka","","45.57126179999999","14.8715104"
"401038","Gasilski dom","Morava 14 A, 1338 Kočevska Reka","","45.5507987","14.8630906"
"401039","Banja Loka, v hiši št. 7","Banja Loka 7, 1336 Kostel","","45.5118444","14.8744957"
"401040","Lukčeva domačija","Vrh pri Fari 1, 1336 Kostel","","45.4911704","14.8995551"
"401041","Vas - v hiši št. 1","Vas 1, 1336 Kostel","","45.508056","14.910417"
"401042","gasilski dom","Kuželj 24a, 1336 Kostel","","45.4778543","14.8103743"
